2024-09-21 15:45:07.736714,0x4358fbec,16,16,16,16,16,16
2024-09-21 15:48:08.020155,0x4358fbec,13,13,13,13,13,13
2024-09-21 15:51:08.218508,0x4358fbec,16,16,16,16,16,16
2024-09-21 15:54:08.976650,0x4358fbec,17,17,17,17,17,17
2024-09-21 15:57:09.230110,0x4358fbec,19,19,19,19,19,19
2024-09-21 16:00:09.438259,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:03:09.719793,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:06:09.400215,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:09:09.943999,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:12:09.863062,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:14:10.588933,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:16:10.383728,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:18:10.619019,0x4358fbec,17,17,17,17,17,17
2024-09-21 16:20:10.822672,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:22:11.026730,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:24:11.759955,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:26:12.033947,0x4358fbec,17,17,17,17,17,17
2024-09-21 16:28:11.770654,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:30:11.964917,0x4358fbec,12,12,12,12,12,12
2024-09-21 16:32:12.231067,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:34:12.419272,0x4358fbec,13,13,13,13,13,13
2024-09-21 16:36:12.652447,0x4358fbec,15,15,15,15,15,15
2024-09-21 16:38:12.934402,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:40:13.119524,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:42:13.408896,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:44:13.605907,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:46:13.998896,0x4358fbec,15,15,15,15,15,15
2024-09-21 16:48:14.105081,0x4358fbec,11,11,11,11,11,11
2024-09-21 16:50:14.319086,0x4358fbec,14,14,14,14,14,14
2024-09-21 16:52:14.523223,0x4358fbec,15,15,15,15,15,15
2024-09-21 16:54:14.776131,0x4358fbec,16,16,16,16,16,16
2024-09-21 16:56:15.395292,0x4358fbec,15,15,15,15,15,15
2024-09-21 16:58:15.250251,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:00:15.664384,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:02:15.678511,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:04:15.911476,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:06:16.518712,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:08:16.889922,0x4358fbec,13,13,13,13,13,13
2024-09-21 17:10:18.216293,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:12:17.161387,0x4358fbec,11,11,11,11,11,11
2024-09-21 17:14:17.381353,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:16:17.686530,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:18:18.353776,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:20:18.592669,0x4358fbec,48,48,48,37,44,48
2024-09-21 17:22:18.814038,0x4358fbec,39,39,39,33,39,39
2024-09-21 17:24:19.694065,0x4358fbec,42,42,42,35,41,42
2024-09-21 17:26:19.353010,0x4358fbec,36,36,36,31,36,36
2024-09-21 17:28:19.043107,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:30:20.436223,0x4358fbec,17,17,17,17,17,17
2024-09-21 17:32:20.456440,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:34:19.832365,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:36:19.968436,0x4358fbec,13,13,13,13,13,13
2024-09-21 17:38:20.546651,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:40:20.453727,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:42:20.714011,0x4358fbec,16,16,16,16,16,16
2024-09-21 17:44:20.921052,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:46:21.161014,0x4358fbec,15,15,15,15,15,15
2024-09-21 17:48:21.934335,0x4358fbec,17,17,17,17,17,17
2024-09-21 17:50:21.835275,0x4358fbec,16,16,16,16,16,16
2024-09-21 17:52:22.385396,0x4358fbec,18,18,18,18,18,18
2024-09-21 17:54:22.119796,0x4358fbec,14,14,14,14,14,14
2024-09-21 17:56:22.330638,0x4358fbec,17,17,17,17,17,17
2024-09-21 17:58:23.079749,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:00:23.292048,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:02:23.056148,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:04:23.284969,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:06:23.510062,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:08:23.778173,0x4358fbec,17,17,17,17,17,17
2024-09-21 18:10:24.472418,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:12:24.252358,0x4358fbec,15,15,15,15,15,15
2024-09-21 18:14:25.002132,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:16:24.720210,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:18:24.911101,0x4358fbec,13,13,13,13,13,13
2024-09-21 18:20:25.153981,0x4358fbec,17,17,17,17,17,17
2024-09-21 18:22:25.377065,0x4358fbec,14,14,15,14,14,15
2024-09-21 18:24:25.619017,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:26:25.879110,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:28:26.233349,0x4358fbec,13,13,13,13,13,13
2024-09-21 18:30:26.366190,0x4358fbec,15,15,15,15,15,15
2024-09-21 18:32:27.099280,0x4358fbec,13,13,13,13,13,13
2024-09-21 18:34:26.932176,0x4358fbec,12,12,12,12,12,12
2024-09-21 18:36:27.666350,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:38:27.248368,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:40:27.501639,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:42:27.744711,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:44:28.474368,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:46:28.182730,0x4358fbec,17,17,17,17,17,17
2024-09-21 18:48:28.416831,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:50:29.161581,0x4358fbec,12,12,12,12,12,12
2024-09-21 18:52:29.417423,0x4358fbec,16,16,16,16,16,16
2024-09-21 18:54:29.153054,0x4358fbec,14,14,14,14,14,14
2024-09-21 18:56:29.354488,0x4358fbec,17,17,17,17,17,17
2024-09-21 18:58:29.587920,0x4358fbec,16,16,16,16,16,16
2024-09-21 19:00:29.821335,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:02:30.170607,0x4358fbec,18,18,18,18,18,18
2024-09-21 19:04:30.289080,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:06:30.529495,0x4358fbec,16,16,16,16,16,16
2024-09-21 19:08:30.798636,0x4358fbec,13,13,13,13,13,13
2024-09-21 19:10:31.009121,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:12:31.252439,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:14:31.512748,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:16:31.712945,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:18:32.056304,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:20:32.179311,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:22:32.411365,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:24:32.706440,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:26:33.118855,0x4358fbec,16,16,16,16,16,16
2024-09-21 19:28:33.173469,0x4358fbec,13,13,13,13,13,13
2024-09-21 19:30:33.403184,0x4358fbec,16,16,16,16,16,16
2024-09-21 19:32:33.712042,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:34:33.872671,0x4358fbec,17,17,17,17,17,17
2024-09-21 19:36:34.136556,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:38:34.409676,0x4358fbec,17,17,18,17,17,18
2024-09-21 19:40:34.782554,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:42:35.066552,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:44:35.249511,0x4358fbec,15,15,15,15,15,15
2024-09-21 19:46:35.581468,0x4358fbec,18,18,18,18,18,18
2024-09-21 19:48:35.722487,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:50:36.130543,0x4358fbec,17,17,17,17,17,17
2024-09-21 19:52:36.328710,0x4358fbec,14,14,14,14,14,14
2024-09-21 19:54:36.465815,0x4358fbec,17,17,17,17,17,17
2024-09-21 19:56:36.806575,0x4358fbec,16,16,16,16,16,16
2024-09-21 19:58:36.929148,0x4358fbec,14,14,16,14,14,16
2024-09-21 20:00:37.652676,0x4358fbec,14,14,15,14,14,15
2024-09-21 20:02:37.363161,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:04:38.084578,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:06:38.283099,0x4358fbec,17,17,17,17,17,17
2024-09-21 20:08:38.056254,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:10:38.819527,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:12:38.514827,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:14:38.751143,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:16:38.993108,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:18:39.231548,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:20:39.993945,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:22:39.734771,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:24:39.919994,0x4358fbec,13,13,13,13,13,13
2024-09-21 20:26:40.160288,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:28:40.436375,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:30:41.148413,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:32:40.852241,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:34:41.103118,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:36:41.376082,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:38:41.552196,0x4358fbec,16,16,16,16,16,16
2024-09-21 20:40:41.790338,0x4358fbec,16,16,16,16,16,16
2024-09-21 20:42:42.127429,0x4358fbec,16,16,16,16,16,16
2024-09-21 20:44:42.764407,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:46:42.620573,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:48:42.722599,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:50:43.005556,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:52:43.278706,0x4358fbec,15,15,15,15,15,15
2024-09-21 20:54:43.440967,0x4358fbec,17,17,17,17,17,17
2024-09-21 20:56:43.683943,0x4358fbec,14,14,14,14,14,14
2024-09-21 20:58:43.909021,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:00:44.638131,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:02:44.425255,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:04:45.365579,0x4358fbec,12,12,12,12,12,12
2024-09-21 21:06:44.844050,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:08:45.097810,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:10:45.360101,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:12:45.592873,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:14:45.888679,0x4358fbec,13,13,13,13,13,13
2024-09-21 21:16:46.213413,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:18:46.257202,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:20:46.533978,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:22:47.285999,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:24:46.943814,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:26:47.185856,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:28:47.457704,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:30:47.664941,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:32:47.898655,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:34:48.111602,0x4358fbec,13,13,13,13,13,13
2024-09-21 21:36:48.392493,0x4358fbec,12,12,12,12,12,12
2024-09-21 21:38:48.578728,0x4358fbec,17,17,17,17,17,17
2024-09-21 21:40:49.000602,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:42:49.200415,0x4358fbec,17,17,17,17,17,17
2024-09-21 21:44:49.289047,0x4358fbec,13,13,13,13,13,13
2024-09-21 21:46:50.054662,0x4358fbec,13,13,13,13,13,13
2024-09-21 21:48:49.865983,0x4358fbec,14,14,14,14,14,14
2024-09-21 21:50:50.023341,0x4358fbec,17,17,17,17,17,17
2024-09-21 21:52:50.233592,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:54:50.467013,0x4358fbec,16,16,16,16,16,16
2024-09-21 21:56:50.797239,0x4358fbec,15,15,15,15,15,15
2024-09-21 21:58:50.927398,0x4358fbec,16,16,16,16,16,16
2024-09-21 22:00:51.161859,0x4358fbec,14,14,14,14,14,14
2024-09-21 22:04:51.774922,0x4358fbec,12,12,12,12,12,12
2024-09-21 22:06:51.954119,0x4358fbec,14,14,14,14,14,14
2024-09-21 22:08:52.146230,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:10:53.156430,0x4358fbec,16,16,16,16,16,16
2024-09-21 22:12:52.582618,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:14:52.816316,0x4358fbec,16,16,16,16,16,16
2024-09-21 22:16:53.110496,0x4358fbec,17,17,17,17,17,17
2024-09-21 22:18:53.332142,0x4358fbec,18,18,18,18,18,18
2024-09-21 22:20:53.505769,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:22:53.790658,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:24:54.023494,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:26:54.731342,0x4358fbec,16,16,16,16,16,16
2024-09-21 22:28:54.441294,0x4358fbec,14,14,14,14,14,14
2024-09-21 22:30:54.724149,0x4358fbec,16,16,16,16,16,16
2024-09-21 22:32:54.906021,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:34:55.734028,0x4358fbec,14,14,14,14,14,14
2024-09-21 22:36:55.961107,0x4358fbec,17,17,17,17,17,17
2024-09-21 22:38:55.619926,0x4358fbec,15,15,17,15,15,17
2024-09-21 22:40:56.381062,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:42:56.145973,0x4358fbec,17,17,17,17,17,17
2024-09-21 22:44:56.865028,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:46:57.112250,0x4358fbec,17,17,17,17,17,17
2024-09-21 22:48:56.937899,0x4358fbec,13,13,14,13,13,14
2024-09-21 22:50:57.201730,0x4358fbec,15,15,15,15,15,15
2024-09-21 22:52:57.295565,0x4358fbec,13,13,14,13,13,14
2024-09-21 22:54:57.481922,0x4358fbec,14,14,14,14,14,14
2024-09-21 22:56:57.722400,0x4358fbec,17,17,17,17,17,17
2024-09-21 22:58:57.997918,0x4358fbec,14,14,14,14,14,14
2024-09-21 23:00:58.199097,0x4358fbec,16,18,18,16,18,18
2024-09-21 23:02:58.576364,0x4358fbec,15,15,17,15,15,17
2024-09-21 23:04:58.651659,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:06:58.892908,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:08:59.224141,0x4358fbec,14,14,15,14,14,15
2024-09-21 23:10:59.464353,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:12:59.592680,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:14:59.868883,0x4358fbec,17,17,18,17,17,18
2024-09-21 23:17:00.186991,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:19:00.300296,0x4358fbec,18,18,18,18,18,18
2024-09-21 23:21:01.067033,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:23:00.761917,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:25:01.008064,0x4358fbec,14,15,15,14,15,15
2024-09-21 23:27:01.230020,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:29:01.453045,0x4358fbec,14,14,14,14,14,14
2024-09-21 23:31:01.696189,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:33:01.971124,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:35:02.267352,0x4358fbec,14,14,14,14,14,14
2024-09-21 23:37:02.390266,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:39:02.630439,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:41:03.392454,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:43:03.603630,0x4358fbec,16,16,16,16,16,16
2024-09-21 23:45:03.352813,0x4358fbec,18,18,18,18,18,18
2024-09-21 23:47:03.577976,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:49:03.851931,0x4358fbec,12,12,12,12,12,12
2024-09-21 23:51:04.254125,0x4358fbec,17,17,17,17,17,17
2024-09-21 23:53:04.267221,0x4358fbec,18,18,18,18,18,18
2024-09-21 23:55:05.064563,0x4358fbec,12,12,14,12,12,14
2024-09-21 23:57:04.763945,0x4358fbec,15,15,15,15,15,15
2024-09-21 23:59:05.116461,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:01:05.349959,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:03:05.897675,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:05:05.657373,0x4358fbec,16,16,18,16,16,18
2024-09-22 00:07:06.420288,0x4358fbec,16,16,16,16,16,16
2024-09-22 00:09:06.278043,0x4358fbec,11,11,13,11,11,13
2024-09-22 00:11:06.394131,0x4358fbec,17,17,17,17,17,17
2024-09-22 00:13:06.638118,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:15:06.977775,0x4358fbec,12,12,12,12,12,12
2024-09-22 00:17:07.085842,0x4358fbec,16,16,17,16,16,17
2024-09-22 00:19:07.470664,0x4358fbec,17,17,17,17,17,17
2024-09-22 00:21:07.657763,0x4358fbec,16,16,16,16,16,16
2024-09-22 00:23:07.766530,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:25:08.041667,0x4358fbec,18,18,19,18,18,19
2024-09-22 00:27:08.223872,0x4358fbec,15,15,17,15,15,17
2024-09-22 00:29:09.025156,0x4358fbec,14,14,15,14,14,15
2024-09-22 00:31:08.709528,0x4358fbec,15,15,21,15,15,21
2024-09-22 00:33:08.936779,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:35:09.370327,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:37:09.393450,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:39:09.627686,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:41:10.139904,0x4358fbec,14,14,14,14,14,14
2024-09-22 00:43:11.159313,0x4358fbec,18,18,18,18,18,18
2024-09-22 00:45:10.385297,0x4358fbec,14,14,15,14,14,15
2024-09-22 00:47:10.666360,0x4358fbec,18,18,21,18,18,21
2024-09-22 00:49:10.853686,0x4358fbec,16,16,16,16,16,16
2024-09-22 00:51:11.076665,0x4358fbec,15,17,17,15,17,17
2024-09-22 00:53:11.311841,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:55:11.581916,0x4358fbec,15,15,15,15,15,15
2024-09-22 00:57:11.779997,0x4358fbec,19,19,19,19,19,19
2024-09-22 00:59:12.019316,0x4358fbec,17,17,17,17,17,17
2024-09-22 01:01:12.296194,0x4358fbec,18,18,19,18,18,19
2024-09-22 01:03:12.663206,0x4358fbec,15,15,16,15,15,16
2024-09-22 01:05:12.741374,0x4358fbec,19,19,19,19,19,19
2024-09-22 01:07:13.507430,0x4358fbec,18,18,18,18,18,18
2024-09-22 01:09:13.230516,0x4358fbec,14,14,14,14,14,14
2024-09-22 01:11:13.527453,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:13:13.657726,0x4358fbec,16,16,16,16,16,16
2024-09-22 01:15:13.891238,0x4358fbec,17,17,18,17,17,18
2024-09-22 01:17:14.152836,0x4358fbec,18,18,19,18,18,19
2024-09-22 01:19:14.877794,0x4358fbec,18,18,20,18,18,20
2024-09-22 01:21:14.717905,0x4358fbec,16,16,17,16,16,17
2024-09-22 01:23:14.825859,0x4358fbec,16,16,19,16,16,19
2024-09-22 01:25:15.070966,0x4358fbec,16,16,17,16,16,17
2024-09-22 01:27:15.306122,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:29:15.700113,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:31:15.749344,0x4358fbec,19,19,20,19,19,20
2024-09-22 01:33:16.012344,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:35:16.405397,0x4358fbec,18,18,18,18,18,18
2024-09-22 01:37:17.173197,0x4358fbec,16,16,16,16,16,16
2024-09-22 01:39:16.714906,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:41:17.082510,0x4358fbec,16,16,16,16,16,16
2024-09-22 01:43:17.919169,0x4358fbec,15,15,17,15,15,17
2024-09-22 01:45:17.410796,0x4358fbec,14,14,14,14,14,14
2024-09-22 01:47:18.628258,0x4358fbec,15,15,16,15,15,16
2024-09-22 01:49:17.991512,0x4358fbec,15,15,16,15,15,16
2024-09-22 01:51:18.635850,0x4358fbec,15,15,15,15,15,15
2024-09-22 01:53:18.836185,0x4358fbec,14,14,14,14,14,14
2024-09-22 01:55:18.588721,0x4358fbec,16,16,16,16,16,16
2024-09-22 01:57:18.862702,0x4358fbec,19,19,21,19,19,21
2024-09-22 01:59:19.593168,0x4358fbec,12,12,12,12,12,12
2024-09-22 02:01:19.283405,0x4358fbec,18,18,18,18,18,18
2024-09-22 02:03:19.514477,0x4358fbec,16,16,16,16,16,16
2024-09-22 02:05:19.902957,0x4358fbec,18,18,18,18,18,18
2024-09-22 02:07:20.540117,0x4358fbec,17,18,18,17,18,18
2024-09-22 02:09:20.885386,0x4358fbec,16,17,17,16,17,17
2024-09-22 02:11:20.461748,0x4358fbec,15,15,15,15,15,15
2024-09-22 02:13:20.935682,0x4358fbec,19,19,19,19,19,19
2024-09-22 02:15:21.408069,0x4358fbec,16,16,16,16,16,16
2024-09-22 02:17:21.196593,0x4358fbec,14,14,14,14,14,14
2024-09-22 02:19:21.429266,0x4358fbec,16,16,16,16,16,16
2024-09-22 02:21:21.644813,0x4358fbec,16,18,18,16,18,18
2024-09-22 02:23:21.877730,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:25:22.080424,0x4358fbec,17,18,21,17,18,21
2024-09-22 02:27:22.481291,0x4358fbec,14,14,14,14,14,14
2024-09-22 02:29:22.554338,0x4358fbec,19,19,19,19,19,19
2024-09-22 02:31:22.867288,0x4358fbec,18,18,19,18,18,19
2024-09-22 02:33:23.016061,0x4358fbec,16,16,16,16,16,16
2024-09-22 02:35:23.257339,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:37:23.484107,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:39:23.733176,0x4358fbec,14,14,14,14,14,14
2024-09-22 02:41:24.000177,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:43:24.185197,0x4358fbec,18,18,19,18,18,19
2024-09-22 02:45:24.447404,0x4358fbec,18,18,18,18,18,18
2024-09-22 02:47:24.702663,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:49:25.146910,0x4358fbec,18,18,18,18,18,18
2024-09-22 02:51:25.170047,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:53:25.375274,0x4358fbec,17,17,17,17,17,17
2024-09-22 02:55:25.699567,0x4358fbec,14,14,15,14,14,15
2024-09-22 02:57:25.835517,0x4358fbec,15,15,15,15,15,15
2024-09-22 02:59:26.055822,0x4358fbec,16,16,17,16,16,17
2024-09-22 03:01:26.338835,0x4358fbec,16,16,16,16,16,16
2024-09-22 03:03:26.550958,0x4358fbec,15,15,16,15,15,16
2024-09-22 03:05:26.803241,0x4358fbec,18,18,19,18,18,19
2024-09-22 03:07:26.988253,0x4358fbec,15,15,15,15,15,15
2024-09-22 03:09:27.224340,0x4358fbec,17,18,19,17,18,19
2024-09-22 03:11:27.537597,0x4358fbec,16,16,18,16,16,18
2024-09-22 03:13:28.493573,0x4358fbec,18,18,18,18,18,18
2024-09-22 03:15:27.924883,0x4358fbec,18,18,18,18,18,18
2024-09-22 03:17:28.155992,0x4358fbec,16,16,18,16,16,18
2024-09-22 03:19:28.400277,0x4358fbec,16,16,16,16,16,16
2024-09-22 03:21:29.186982,0x4358fbec,18,18,18,18,18,18
2024-09-22 03:23:29.019534,0x4358fbec,17,18,18,17,18,18
2024-09-22 03:25:29.563949,0x4358fbec,19,19,20,19,19,20
2024-09-22 03:27:29.376379,0x4358fbec,14,14,14,14,14,14
2024-09-22 03:29:29.674158,0x4358fbec,19,20,20,19,20,20
2024-09-22 03:31:30.457024,0x4358fbec,19,19,19,19,19,19
2024-09-22 03:33:30.030340,0x4358fbec,16,16,18,16,16,18
2024-09-22 03:35:31.035561,0x4358fbec,20,20,20,20,20,20
2024-09-22 03:37:30.541748,0x4358fbec,18,19,19,18,19,19
2024-09-22 03:39:30.781090,0x4358fbec,15,17,17,15,17,17
2024-09-22 03:41:31.447431,0x4358fbec,17,17,17,17,17,17
